,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,Is_test,SalePrice
1744,20,RL,100.0,17500,0,None,3,Lvl,3,Inside,2,Crawfor,PosA,Norm,1Fam,1Story,7,8,1959,2002,Gable,CompShg,BrkFace,HdBoard,None,0.0,4,4,PConc,4,3,3,6,1406.0,1,0.0,496.0,1902.0,GasA,3,1,4,1902,0,0,1902,1.0,0.0,2,0,3,1,5,7,7,2,3,Attchd,1959.0,3,2.0,567.0,3,3,2,0,207,162,0,0,0,0,0,None,0,5,2010,WD ,0,335000.0
1745,20,RL,78.0,10206,0,None,3,Lvl,3,Inside,2,Somerst,PosN,Norm,1Fam,1Story,8,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,BrkFace,294.0,4,3,PConc,4,3,1,1,0.0,1,0.0,1614.0,1614.0,GasA,5,1,4,1658,0,0,1658,0.0,0.0,2,1,3,1,4,7,7,1,4,Attchd,2008.0,3,3.0,726.0,3,3,2,144,44,0,0,0,0,0,0,None,0,9,2009,WD ,0,257500.0
1746,20,RL,75.0,14587,0,None,2,Lvl,3,Inside,2,Somerst,Norm,Norm,1Fam,1Story,9,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,284.0,4,3,PConc,4,3,1,1,0.0,1,0.0,1498.0,1498.0,GasA,5,1,4,1506,0,0,1506,0.0,0.0,2,0,2,1,5,6,7,1,4,Attchd,2008.0,3,2.0,592.0,3,3,2,0,174,0,0,0,0,0,0,None,0,8,2008,New,0,264132.0
1747,20,RL,65.0,7800,0,None,3,Lvl,3,Inside,2,Sawyer,Norm,Norm,1Fam,1Story,5,7,1967,2004,Hip,CompShg,HdBoard,HdBoard,BrkFace,89.0,3,3,PConc,3,3,1,5,450.0,1,0.0,414.0,864.0,GasA,5,1,4,899,0,0,899,0.0,0.0,1,0,3,1,4,5,7,0,0,Attchd,1967.0,3,1.0,288.0,3,3,2,64,0,0,0,0,0,0,3,None,0,6,2009,WD ,0,130000.0
1748,70,RL,50.0,4960,0,None,3,Lvl,3,Inside,2,BrkSide,RRAn,Norm,1Fam,1.5Fin,5,7,1930,1982,Gable,CompShg,WdShing,Wd Shng,None,0.0,3,3,CBlock,3,3,1,1,0.0,1,0.0,297.0,297.0,GasA,5,1,4,1001,653,0,1654,0.0,0.0,2,0,3,1,3,7,7,1,4,Detchd,1955.0,1,1.0,336.0,3,3,0,244,60,0,0,0,0,0,0,None,0,5,2009,WD ,0,137000.0
1749,30,RM,60.0,7392,0,None,3,Lvl,3,Inside,2,IDOTRR,Norm,Norm,1Fam,1Story,5,7,1930,1995,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,1,1,0.0,1,0.0,520.0,520.0,GasA,3,1,3,912,0,0,912,0.0,0.0,1,0,2,1,3,5,7,0,0,Detchd,1934.0,2,1.0,360.0,3,3,2,0,90,0,0,0,0,0,0,None,0,5,2008,WD ,0,99500.0
1750,90,RL,0.0,7424,0,None,2,Lvl,3,Inside,2,Sawyer,Norm,Norm,Duplex,SFoyer,5,5,1978,1978,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,4,3,3,6,1319.0,1,0.0,0.0,1319.0,GasA,3,1,4,1373,0,0,1373,1.0,0.0,1,0,3,1,3,5,7,2,3,Attchd,1978.0,3,2.0,591.0,3,3,2,0,0,0,0,0,0,0,0,None,0,5,2010,WD ,0,160250.0
1751,160,RM,24.0,2522,0,None,3,Lvl,3,Inside,2,Edwards,Norm,Norm,Twnhs,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,50.0,4,3,PConc,4,3,1,1,0.0,1,0.0,970.0,970.0,GasA,5,1,4,970,739,0,1709,0.0,0.0,2,0,3,1,4,7,3,0,0,Detchd,2004.0,1,2.0,380.0,3,3,2,0,40,0,0,0,0,0,0,None,0,5,2006,WD ,0,130000.0
1752,30,RM,46.0,3672,0,None,3,Lvl,3,Inside,2,IDOTRR,Artery,Norm,1Fam,1Story,5,7,1922,1950,Gable,CompShg,Stucco,Stucco,None,0.0,3,3,BrkTil,3,3,1,1,0.0,1,0.0,816.0,816.0,GasA,5,1,4,816,0,0,816,0.0,0.0,1,0,2,1,3,5,7,0,0,Detchd,1922.0,1,1.0,100.0,2,2,0,0,0,96,0,0,0,0,0,None,0,9,2007,WD ,0,75200.0
1753,80,RL,62.0,7706,0,None,3,Lvl,3,Inside,2,Mitchel,Norm,Norm,1Fam,SLvl,6,5,1993,1996,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,4,CBlock,4,3,3,3,114.0,6,270.0,0.0,384.0,GasA,5,1,4,1091,0,0,1091,0.0,1.0,1,0,2,1,3,5,7,0,0,Attchd,1993.0,3,1.0,429.0,3,3,2,280,0,0,0,0,0,0,0,Shed,700,8,2009,WD ,0,131250.0
1754,20,RL,0.0,12929,0,None,2,Lvl,3,Inside,2,NAmes,Norm,Norm,1Fam,1Story,6,6,1960,1993,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,276.0,3,3,CBlock,3,3,4,6,697.0,1,0.0,384.0,1081.0,GasA,3,1,4,1081,0,0,1081,1.0,0.0,1,0,3,1,3,5,7,0,0,CarPort,1960.0,1,1.0,401.0,3,3,2,36,82,0,0,0,0,0,0,None,0,6,2008,WD ,0,148000.0
1755,20,RL,0.0,9316,0,None,2,Lvl,3,Inside,2,Sawyer,Norm,Norm,1Fam,1Story,5,5,1965,1965,Gable,CompShg,HdBoard,Plywood,None,0.0,3,3,CBlock,3,3,1,3,544.0,1,0.0,480.0,1024.0,GasA,4,1,4,1020,0,0,1020,0.0,0.0,2,0,3,1,3,5,7,0,0,Attchd,1965.0,1,1.0,288.0,3,3,2,171,0,0,0,0,0,0,3,None,0,5,2009,Oth,0,124100.0
1756,85,RL,0.0,12122,0,None,2,Lvl,3,Corner,2,NAmes,Norm,Norm,1Fam,SFoyer,7,9,1961,2007,Gable,CompShg,CemntBd,CmentBd,Stone,210.0,5,3,CBlock,3,3,3,5,867.0,1,0.0,77.0,944.0,GasA,4,1,4,999,0,0,999,1.0,0.0,1,0,3,1,5,6,7,0,0,Attchd,1961.0,2,2.0,588.0,3,3,2,144,76,0,0,0,0,0,0,None,0,7,2008,WD ,0,178400.0
1757,90,RL,42.0,7711,0,None,2,Lvl,3,Inside,2,Edwards,Norm,Norm,Duplex,1Story,4,3,1977,1977,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,PConc,4,3,4,6,1440.0,1,0.0,0.0,1440.0,GasA,3,1,4,1440,0,0,1440,2.0,0.0,2,0,4,2,3,8,7,0,0,None,1978.0,0,0.0,0.0,0,0,0,321,0,0,0,0,0,0,0,None,0,8,2007,Oth,0,150000.0
1758,60,RL,43.0,12352,0,None,1,Lvl,3,CulDSac,2,CollgCr,Norm,Norm,1Fam,2Story,7,5,1998,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,290.0,4,3,PConc,4,3,1,6,638.0,1,0.0,215.0,853.0,GasA,5,1,4,853,900,0,1753,1.0,0.0,2,1,3,1,3,7,7,1,2,Attchd,1998.0,2,2.0,534.0,3,3,2,0,74,0,0,0,0,0,0,None,0,3,2007,WD ,0,217000.0
1759,60,RL,75.0,12447,0,None,2,Lvl,3,Inside,2,Somerst,RRAn,Norm,1Fam,2Story,8,5,2005,2006,Gable,CompShg,CemntBd,CmentBd,Stone,192.0,4,3,PConc,4,4,1,1,0.0,1,0.0,1100.0,1100.0,GasA,5,1,4,1116,848,0,1964,0.0,0.0,2,1,3,1,4,8,7,1,4,BuiltIn,2005.0,3,2.0,760.0,3,3,2,200,70,0,0,0,0,0,0,None,0,1,2006,New,0,252000.0
1760,20,RL,63.0,7500,0,None,3,Lvl,3,Inside,2,SawyerW,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,4,1,6,54.0,1,0.0,1087.0,1141.0,GasA,5,1,4,1141,0,0,1141,1.0,0.0,1,1,3,1,4,6,7,0,0,Detchd,2006.0,2,2.0,484.0,3,3,2,182,0,0,0,0,0,0,0,None,0,6,2009,WD ,0,152000.0
1761,45,RM,51.0,6120,0,None,3,Lvl,3,Corner,2,BrkSide,Norm,Norm,1Fam,1.5Unf,7,8,1929,2001,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,1,1,0.0,1,0.0,832.0,832.0,GasA,5,1,3,854,0,0,854,0.0,0.0,1,0,2,1,3,5,7,0,0,Detchd,1991.0,1,2.0,576.0,3,3,2,48,112,0,0,0,0,0,4,None,0,7,2007,WD ,0,132000.0
1762,50,RM,56.0,9576,0,None,3,Lvl,3,Inside,2,OldTown,Norm,Norm,1Fam,1.5Fin,6,7,1945,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,2,3,1,3,310.0,1,0.0,460.0,770.0,GasA,3,1,4,885,297,0,1182,0.0,0.0,1,1,3,1,3,5,7,0,0,Detchd,1945.0,1,1.0,378.0,2,3,2,0,0,0,0,0,0,0,2,None,0,5,2006,WD ,0,120000.0
1763,60,RL,82.0,9942,0,None,2,Lvl,3,Inside,2,NridgHt,Norm,Norm,1Fam,2Story,9,5,2005,2006,Gable,CompShg,MetalSd,MetalSd,BrkFace,385.0,5,3,PConc,5,4,3,6,1290.0,1,0.0,316.0,1606.0,GasA,5,1,4,1625,466,0,2091,1.0,0.0,2,1,3,1,5,8,7,1,4,Attchd,2005.0,2,2.0,521.0,3,3,2,194,84,0,0,0,0,0,0,None,0,5,2006,New,0,338500.0
1764,30,RL,65.0,7898,0,None,3,Lvl,3,Corner,2,NAmes,Norm,Norm,1Fam,1Story,4,7,1920,1994,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3,3,1,1,0.0,1,0.0,576.0,576.0,GasA,4,1,4,985,0,0,985,0.0,1.0,1,0,2,1,3,4,7,0,0,Detchd,1989.0,1,2.0,676.0,3,3,0,0,0,0,0,0,0,0,0,None,0,4,2010,WD ,0,105000.0
1765,60,RL,57.0,21872,0,None,1,HLS,3,FR2,2,Gilbert,Norm,Norm,1Fam,2Story,7,5,1996,1997,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,PConc,4,3,4,6,604.0,1,0.0,125.0,729.0,GasA,5,1,4,729,717,0,1446,0.0,1.0,2,1,3,1,3,6,7,1,3,Attchd,1996.0,1,2.0,406.0,3,3,2,264,22,0,0,0,0,0,0,None,0,8,2008,WD ,0,175000.0
1766,60,RL,83.0,10005,0,None,3,Lvl,3,Inside,2,ClearCr,Norm,Norm,1Fam,2Story,7,5,1977,1977,Hip,CompShg,Plywood,Plywood,BrkFace,299.0,3,3,CBlock,4,3,1,4,392.0,1,0.0,768.0,1160.0,GasA,5,1,4,1156,866,0,2022,0.0,0.0,2,1,4,1,3,8,7,1,3,Attchd,1977.0,3,2.0,505.0,3,3,2,288,117,0,0,0,0,0,0,None,0,3,2008,WD ,0,192000.0
1767,60,RL,41.0,12393,0,None,1,Lvl,3,FR2,2,CollgCr,Norm,Norm,1Fam,2Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,1,0.0,1,0.0,847.0,847.0,GasA,5,1,4,847,1101,0,1948,0.0,0.0,2,1,4,1,4,8,7,1,4,BuiltIn,2004.0,3,2.0,434.0,3,3,2,100,48,0,0,0,0,0,0,None,0,9,2006,WD ,0,195000.0
1768,60,FV,75.0,9000,0,None,3,Lvl,3,Inside,2,Somerst,Norm,Norm,1Fam,2Story,8,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,1,0.0,1,0.0,768.0,768.0,GasA,5,1,4,786,804,0,1590,0.0,0.0,2,1,3,1,4,6,7,0,0,Attchd,2008.0,2,2.0,676.0,3,3,2,0,30,0,0,0,0,0,0,None,0,6,2009,WD ,0,210000.0
1769,60,RL,63.0,7875,0,None,3,Lvl,3,Inside,2,Gilbert,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,16.0,4,3,PConc,4,3,1,1,0.0,1,0.0,847.0,847.0,GasA,5,1,4,847,1101,0,1948,0.0,0.0,2,1,4,1,4,8,7,1,4,BuiltIn,2003.0,3,2.0,434.0,3,3,2,0,48,0,0,0,0,0,0,None,0,7,2007,WD ,0,211000.0
1770,50,RM,50.0,6000,0,None,3,Lvl,3,Inside,2,BrkSide,Norm,Norm,1Fam,1.5Fin,4,6,1936,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3,3,1,4,672.0,1,0.0,0.0,672.0,GasA,3,1,4,757,567,0,1324,0.0,0.0,1,0,3,1,3,6,7,0,0,Detchd,1936.0,1,1.0,240.0,3,3,2,0,0,0,0,0,0,0,0,None,0,7,2009,WD ,0,128000.0
1771,20,RL,100.0,10175,0,None,2,Lvl,3,Inside,2,NAmes,Norm,Norm,1Fam,1Story,6,5,1964,1964,Gable,CompShg,HdBoard,Plywood,BrkFace,272.0,3,3,CBlock,3,3,1,4,490.0,1,0.0,935.0,1425.0,GasA,4,1,4,1425,0,0,1425,0.0,0.0,2,0,3,1,3,7,7,1,4,Attchd,1964.0,2,2.0,576.0,3,3,2,0,0,0,407,0,0,0,0,None,0,7,2008,WD ,0,180500.0
1772,190,RM,85.0,13600,0,Grvl,3,Lvl,3,Inside,2,OldTown,Norm,Norm,2fmCon,2Story,5,5,1900,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,1,1,0.0,1,0.0,662.0,662.0,GasA,3,0,4,1422,915,0,2337,0.0,0.0,2,0,5,2,3,10,5,0,0,Detchd,1945.0,1,2.0,560.0,3,3,2,0,57,0,0,0,0,0,0,None,0,9,2007,WD ,0,90000.0
1773,45,RL,85.0,12172,0,None,3,Lvl,3,Inside,2,NAmes,Norm,Norm,1Fam,1.5Unf,5,7,1940,1996,Gable,CompShg,Wd Sdng,HdBoard,None,0.0,3,3,PConc,3,3,1,2,130.0,3,259.0,433.0,822.0,GasA,3,1,4,908,0,0,908,0.0,0.0,1,0,2,1,3,4,7,0,0,Attchd,1975.0,1,2.0,512.0,3,3,2,284,24,0,0,192,0,0,3,None,0,10,2007,WD ,0,138500.0
1774,60,RL,65.0,10237,0,None,3,Lvl,3,Inside,2,Gilbert,RRAn,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,1,0.0,1,0.0,738.0,738.0,GasA,5,1,4,738,754,0,1492,0.0,0.0,2,1,3,1,4,8,7,0,0,Attchd,2006.0,3,2.0,440.0,3,3,2,0,32,0,0,0,0,0,0,None,0,9,2006,New,0,169985.0
1775,20,RL,70.0,7000,0,None,3,Lvl,3,Inside,2,NAmes,Norm,Norm,1Fam,1Story,5,4,1961,1961,Hip,CompShg,BrkFace,BrkFace,None,0.0,3,3,CBlock,3,3,1,6,781.0,1,0.0,369.0,1150.0,GasA,3,1,4,1150,0,0,1150,0.0,0.0,1,0,3,1,3,6,7,0,0,Attchd,1961.0,2,1.0,288.0,3,3,2,0,0,0,0,162,0,0,0,None,0,7,2006,WD ,0,146000.0
1776,60,RL,59.0,11228,0,None,1,Lvl,3,CulDSac,2,SawyerW,Norm,Norm,1Fam,2Story,7,5,1993,1993,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,4,50.0,6,531.0,499.0,1080.0,GasA,5,1,4,1080,1017,0,2097,0.0,1.0,2,1,3,1,4,9,7,1,3,Attchd,1993.0,1,3.0,678.0,3,3,2,196,187,0,0,0,0,0,0,None,0,12,2008,WD ,0,228000.0
1777,20,RL,80.0,8000,0,None,3,Lvl,3,Inside,2,NAmes,Norm,Norm,1Fam,1Story,5,6,1959,1959,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,3,3,PConc,3,3,1,4,476.0,3,488.0,292.0,1256.0,GasA,4,1,3,1256,0,0,1256,1.0,0.0,1,1,3,1,4,6,7,0,0,Attchd,1959.0,2,1.0,311.0,3,3,2,0,240,0,0,0,0,0,0,None,0,5,2008,WD ,0,159000.0
1778,60,FV,84.0,10728,0,None,3,Lvl,3,Inside,2,Somerst,Norm,Norm,1Fam,2Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,2,1,0.0,1,0.0,1095.0,1095.0,GasA,4,1,4,1095,844,0,1939,0.0,0.0,2,1,3,1,4,8,7,1,4,Attchd,2006.0,2,3.0,1053.0,3,3,2,192,51,0,0,0,0,0,0,None,0,8,2006,New,0,266000.0
1779,50,RM,50.0,6000,0,None,3,Lvl,3,Inside,2,OldTown,Norm,Norm,1Fam,1.5Fin,5,7,1924,1950,Gable,CompShg,MetalSd,MetalSd,BrkFace,145.0,3,4,PConc,3,3,1,1,0.0,1,0.0,816.0,816.0,GasA,5,1,4,816,750,0,1566,0.0,0.0,1,1,5,1,4,7,7,0,0,Detchd,1976.0,1,2.0,450.0,3,3,2,24,0,296,0,0,0,0,3,None,0,8,2006,WD ,0,139000.0
1780,190,RL,56.0,6931,0,None,3,Lvl,3,Inside,2,Edwards,Norm,Norm,2fmCon,1Story,4,5,1955,1955,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,3,5,784.0,1,0.0,0.0,784.0,GasA,3,0,1,784,0,0,784,1.0,0.0,1,0,2,1,3,4,7,0,0,None,1978.0,0,0.0,0.0,0,0,2,112,0,0,0,0,0,0,0,None,0,5,2008,WD ,0,91900.0
1781,20,RL,73.0,8760,0,None,3,Lvl,3,Inside,2,CollgCr,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,132.0,4,3,PConc,4,3,1,6,36.0,1,0.0,1453.0,1489.0,GasA,5,1,4,1500,0,0,1500,0.0,0.0,2,0,3,1,4,7,7,1,4,Attchd,2005.0,2,2.0,674.0,3,3,2,144,38,0,0,0,0,0,0,None,0,6,2007,WD ,0,212999.0
1782,20,RL,98.0,16033,0,None,2,Lvl,3,FR2,2,NridgHt,Norm,Norm,1Fam,1Story,9,5,2004,2005,Hip,CompShg,VinylSd,VinylSd,BrkFace,378.0,4,3,PConc,5,3,4,6,1261.0,1,0.0,572.0,1833.0,GasA,5,1,4,1850,0,0,1850,1.0,0.0,2,0,3,1,4,8,7,1,4,Attchd,2004.0,3,3.0,772.0,3,3,2,519,112,0,0,0,0,0,0,None,0,3,2006,WD ,0,326000.0
1783,60,RL,80.0,9024,0,None,2,Lvl,3,Inside,2,Gilbert,Norm,Norm,1Fam,2Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,1,0.0,1,0.0,789.0,789.0,GasA,5,1,4,813,702,0,1515,0.0,0.0,2,1,3,1,4,8,7,1,4,Attchd,2004.0,3,2.0,393.0,3,3,2,0,75,0,0,0,0,0,0,None,0,7,2008,WD ,0,179000.0
1784,20,RL,74.0,11563,0,None,2,HLS,3,Inside,2,Timber,Norm,Norm,1Fam,1Story,8,5,2006,2007,Hip,CompShg,VinylSd,VinylSd,Stone,258.0,4,3,PConc,5,3,4,6,1036.0,1,0.0,482.0,1518.0,GasA,5,1,4,1537,0,0,1537,1.0,0.0,2,0,3,1,4,8,7,0,0,Attchd,2007.0,3,3.0,788.0,3,3,2,0,26,0,0,0,0,0,0,None,0,4,2008,WD ,0,294000.0
1785,160,RM,21.0,1680,0,None,3,Lvl,3,Inside,2,BrDale,Norm,Norm,Twnhs,2Story,6,6,1972,1972,Gable,CompShg,HdBoard,HdBoard,BrkFace,425.0,3,3,CBlock,3,3,1,3,110.0,2,294.0,79.0,483.0,GasA,3,1,4,483,504,0,987,1.0,0.0,1,1,2,1,3,5,7,0,0,Detchd,1972.0,1,1.0,288.0,3,3,2,0,0,0,0,0,0,0,0,None,0,7,2009,WD ,0,97000.0
1786,60,RL,73.0,8760,0,None,3,Lvl,3,Inside,2,CollgCr,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,4,2,6,464.0,1,0.0,927.0,1391.0,GasA,5,1,4,1391,571,0,1962,0.0,0.0,2,1,3,1,4,7,7,0,0,Attchd,2006.0,2,3.0,868.0,3,3,2,0,90,0,0,0,0,0,0,None,0,8,2006,New,0,239799.0
1787,20,RL,80.0,9600,0,None,3,Lvl,3,Inside,2,NAmes,Norm,Norm,1Fam,1Story,5,6,1961,1990,Gable,CompShg,WdShing,Wd Shng,None,0.0,3,3,CBlock,3,3,2,4,915.0,1,0.0,336.0,1251.0,GasA,3,1,4,1433,0,0,1433,1.0,0.0,1,0,3,1,3,7,6,1,4,Attchd,1961.0,1,2.0,441.0,3,3,2,144,0,205,0,0,0,0,0,None,0,6,2006,WD ,0,161000.0
1788,120,RM,37.0,4435,0,None,3,Lvl,3,Inside,2,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,170.0,4,3,PConc,4,3,3,6,686.0,1,0.0,162.0,848.0,GasA,5,1,4,848,0,0,848,1.0,0.0,1,0,1,1,4,3,7,0,0,Attchd,2003.0,3,2.0,420.0,3,3,2,140,0,0,0,0,0,0,0,None,0,3,2008,WD ,0,136500.0
1789,160,RM,21.0,1680,0,None,3,Lvl,3,Inside,2,BrDale,Norm,Norm,Twnhs,2Story,6,8,1972,2007,Gable,CompShg,HdBoard,HdBoard,BrkFace,510.0,3,3,CBlock,3,3,1,5,162.0,1,0.0,321.0,483.0,GasA,4,1,4,483,504,0,987,0.0,0.0,1,1,2,1,4,5,7,0,0,Detchd,1972.0,1,1.0,264.0,3,3,2,250,0,0,0,0,0,0,0,None,0,5,2009,WD ,0,118000.0
1790,20,RL,69.0,7599,0,None,3,Lvl,3,Corner,2,Mitchel,Norm,Norm,1Fam,1Story,4,6,1982,2006,Gable,CompShg,HdBoard,Plywood,None,0.0,3,3,CBlock,3,3,1,5,565.0,1,0.0,280.0,845.0,GasA,3,1,4,845,0,0,845,1.0,0.0,1,0,2,1,3,4,7,0,0,Detchd,1987.0,1,2.0,360.0,3,3,2,0,0,0,0,0,0,0,0,None,0,6,2007,WD ,0,129500.0
1791,50,RL,55.0,7264,0,None,3,Lvl,3,Inside,2,BrkSide,Norm,Norm,1Fam,1.5Fin,7,7,1925,2007,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,4,4,BrkTil,3,3,1,1,0.0,1,0.0,952.0,952.0,GasW,4,0,4,952,596,0,1548,0.0,0.0,2,1,3,1,5,5,7,0,0,Detchd,1978.0,1,2.0,672.0,3,3,2,74,0,0,0,144,0,0,0,None,0,10,2009,WD ,0,205000.0
1792,20,RL,0.0,32668,0,None,2,Lvl,3,CulDSac,2,Crawfor,Norm,Norm,1Fam,1Story,6,3,1957,1975,Hip,CompShg,Wd Sdng,Stone,None,0.0,4,3,PConc,3,3,1,3,1219.0,1,0.0,816.0,2035.0,GasA,3,1,4,2515,0,0,2515,1.0,0.0,3,0,4,2,3,9,3,2,3,Attchd,1975.0,2,2.0,484.0,3,3,2,0,0,200,0,0,0,0,0,None,0,3,2007,WD ,0,200624.0
1793,20,RL,91.0,11825,0,None,3,Lvl,3,Inside,2,NridgHt,Norm,Norm,1Fam,1Story,8,5,2006,2007,Gable,CompShg,CemntBd,CmentBd,Stone,302.0,4,3,PConc,5,3,2,1,0.0,1,0.0,1694.0,1694.0,GasA,5,1,4,1694,0,0,1694,0.0,0.0,2,0,3,1,4,7,7,1,4,Attchd,2006.0,2,3.0,856.0,3,3,2,0,112,0,0,0,0,0,0,None,0,6,2007,New,0,322400.0
1794,20,RL,85.0,10200,0,None,3,Lvl,3,Inside,2,CollgCr,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,180.0,4,3,PConc,4,3,3,6,1478.0,1,0.0,100.0,1578.0,GasA,5,1,4,1602,0,0,1602,1.0,0.0,2,0,3,1,4,7,7,1,4,Attchd,2007.0,2,3.0,810.0,3,3,2,0,48,0,0,195,0,0,0,None,0,1,2009,WD ,0,293200.0
1795,120,RL,63.0,8849,0,None,2,Lvl,3,Inside,2,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,616.0,5,3,PConc,5,3,1,6,28.0,1,0.0,1656.0,1684.0,GasA,5,1,4,1684,0,0,1684,0.0,0.0,2,0,2,1,5,6,7,1,5,Attchd,2005.0,2,2.0,564.0,3,3,2,495,72,0,0,0,0,0,0,None,0,7,2008,WD ,0,266000.0
1796,60,RL,70.0,11184,0,None,3,Lvl,3,Inside,2,Sawyer,Norm,Norm,1Fam,2Story,6,5,1978,1978,Hip,CompShg,HdBoard,HdBoard,BrkFace,92.0,3,3,CBlock,3,3,1,2,226.0,3,500.0,192.0,918.0,GasA,4,1,4,918,765,0,1683,0.0,0.0,2,1,3,1,3,7,7,1,3,Attchd,1978.0,2,2.0,440.0,3,3,2,243,0,0,0,0,0,0,0,None,0,7,2009,WD ,0,172500.0
1797,50,RM,98.0,8820,0,None,3,Lvl,3,Corner,2,OldTown,Norm,Norm,1Fam,1.5Fin,5,6,1890,1996,Hip,CompShg,VinylSd,VinylSd,None,0.0,3,3,BrkTil,3,3,1,2,1088.0,1,0.0,0.0,1088.0,GasA,3,1,4,1188,561,120,1869,0.0,0.0,1,0,2,1,3,7,7,0,0,Detchd,1963.0,1,2.0,456.0,3,3,2,48,0,244,0,0,0,0,1,None,0,9,2009,WD ,0,124900.0
1798,30,RL,0.0,6615,0,None,3,Lvl,3,Inside,2,BrkSide,Norm,Norm,1Fam,1Story,6,6,1923,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3,3,1,1,0.0,1,0.0,1022.0,1022.0,GasA,3,0,3,1432,0,0,1432,0.0,0.0,1,0,3,1,4,6,7,1,4,BuiltIn,1923.0,1,1.0,216.0,2,3,2,266,61,0,0,0,0,0,2,None,0,9,2009,WD ,0,149000.0
1799,20,RL,65.0,8773,0,None,3,Lvl,3,FR2,2,CollgCr,Norm,Norm,1Fam,1Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,98.0,4,3,PConc,4,3,3,6,24.0,1,0.0,1390.0,1414.0,GasA,5,1,4,1414,0,0,1414,0.0,0.0,2,0,3,1,4,6,7,0,0,Attchd,2004.0,2,2.0,494.0,3,3,2,132,105,0,0,0,0,0,0,None,0,5,2010,WD ,0,185500.0
